지방우정청,총괄국명,우체국명, 주소(지번) , 주소(도로명) , 전화번호 
충청지방우정청,세종우체국,세종연동우체국,세종특별자치시 연동면 내판리19-11,세종특별자치시 연동면 청연로 602,044)864-7005
충청지방우정청,세종우체국,세종연서우체국,세종특별자치시 연서면 봉암리 192-1,세종특별자치시 연서면 당산로 342 ,044)867-4004
충청지방우정청,세종우체국,세종전동우체국,세종특별자치시 전동면 노장리 648-6 ,세종특별자치시 전동면 전동로 3 ,044)863-1001
충청지방우정청,세종우체국,고려대학교세종캠퍼스우편취급국,세종특별자치시 조치원읍 서창리 208 학생회관 218A,세종특별자치시 조치원읍 세종로2511 고려대학교 학생회관 218호,044)868-1288
충청지방우정청,세종우체국,세종다정동우편취급국,"세종특별자치시  다정동 7-2 (페스티발2), 120호","세종특별자치시  다정중앙로 52 (다정동, 페스티발2), 120호",044-862-0116
충청지방우정청,천안우체국,천안우체국,충청남도 천안시 서북구 성정2동 1116,충청남도 천안시 서북구 서부대로 706,041)629-2700
충청지방우정청,천안우체국,성환우체국,충청남도 천안시 서북구 성환읍 성환리 355-4,충청남도 천안시 서북구 성환읍 11길 20 ,041)581-2005
충청지방우정청,천안우체국,입장우체국,충청남도 천안시 서북구 입장면 하장리 50-1,충청남도 천안시 서북구 입장면 하장4길 14,041)585-5400
충청지방우정청,천안우체국,천안쌍용동우체국,충청남도 천안시 서북구 쌍용동 1285,충청남도 천안시 서북구 쌍용11길 71,041)571-4000
충청지방우정청,천안우체국,천안쌍용2동우체국,충청남도 천안시 서북구 쌍용2동 1524,충청남도 천안시 서북구 월봉로 82 ,041)579-4900
충청지방우정청,천안우체국,천안불당동우체국,충청남도 천안시 서북구 불당동 796-1,충청남도 천안시 서북구 봉서산로 66 ,041)553-7052
충청지방우정청,천안우체국,직산우체국,충청남도 천안시 서북구 직산읍 삼은리 72-44,충청남도 천안시 서북구 직산읍 삼은3길 17 ,041)584-3700
충청지방우정청,천안우체국,성거우체국,충청남도 천안시 서북구 성거읍 송남리 16-1,충청남도 천안시 서북구 성거읍 성거길 73,041)622-6400
충청지방우정청,천안우체국,천안산업단지우편취급국,충청남도 천안시 서북구 차암동 12-3,충청남도 천안시 서북구 2공단5로 36,041-621-0666
충청지방우정청,천안우체국,천안백석농공단지우편취급국,충청남도 천안시 서북구 백석동 555-57,충청남도 천안시 서북구 백석공단1로 20 ,041)552-3840
충청지방우정청,천안우체국,천안신당동우편취급국,충청남도 천안시 서북구 신당동 251-13,충청남도 천안시 서북구 천안대로 1217 ,041)567-6353
충청지방우정청,천안우체국,남서울대학교우편취급국,충청남도 천안시 서북구 성환읍 매주리 21,충청남도 천안시 서북구 성환읍 대학로 91,041)582-1919
충청지방우정청,동천안우체국,동천안우체국,충청남도 천안시 동남구 청당동 549,충청남도 천안시 동남구 청수5로 10,041)629-6451
충청지방우정청,동천안우체국,병천우체국,충청남도 천안시 동남구 병천면 병천리 319-2,충청남도 천안시 동남구 병천면 충절로 1732,041)564-1400
충청지방우정청,동천안우체국,광덕우체국,충청남도 천안시 동남구 광덕면 신흥리 298-8,충청남도 천안시 동남구 광덕면 신흥리4길 50,041)567-0400
충청지방우정청,동천안우체국,천안성남우체국,충청남도 천안시 동남구 성남면 신사리 335-1,충청남도 천안시 성남면 신사대화로 169,041)553-0400
충청지방우정청,동천안우체국,천안오룡동우체국,충청남도 천안시 동남구 오룡동 184,충청남도 천안시 영성로 69,041)551-2742
충청지방우정청,동천안우체국,천안봉명동우체국,충청남도 천안시 동남구 봉명동 39-22,충청남도 천안시 동남구 봉정로 26,041)572-0014
충청지방우정청,동천안우체국,천안신부동우체국,충청남도 천안시 동남구 신부동 624,충청남도 천안시 동남구 터미널8길 3,041)552-3400
충청지방우정청,동천안우체국,천안신방동우체국,충남 천안시 동남구 신방동 1908,충남 천안시 동남구 통정10로 43-8,041)415-2223
충청지방우정청,동천안우체국,천안동면우체국,충청남도 천안시 동남구 동면 동산리 578-5,충청남도 천안시 동남구 동면 동산1길 25,041)523-4400
충청지방우정청,동천안우체국,천안북면우체국,충청남도 천안시 동남구 북면 오곡리 328-8,충청남도 천안시 동남구 북면 위례성로 661-5,041)553-3400
충청지방우정청,동천안우체국,목천우체국,충청남도 천안시 동남구 목천읍 서리 99-1,충청남도 천안시 동남구 목천읍 서리1길 49,041)557-2400
충청지방우정청,동천안우체국,풍세우체국,충청남도 천안시 동남구 풍세면 풍서리 414-2,충청남도 천안시 동남구 풍세면 풍년길 50 ,041)566-7400
충청지방우정청,동천안우체국,백석대학교우편취급국,충청남도 천안시 동남구 안서동 115,충청남도 천안시 동남구 문암로 76,041)550-0730
충청지방우정청,동천안우체국,천안서부우편취급국,충청남도 천안시 동남구 신방동 2-15,충청남도 천안시 동남구 서부대로 281,041)577-9665
충청지방우정청,동천안우체국,천안신계우편취급국,충청남도 천안시 동남구 목천읍 신계리 318-14,충청남도 천안시 목천읍 충절로 813,041)558-9009
충청지방우정청,동천안우체국,천안한국기술교육대학교우편취급국,충청남도 천안시 동남구 병천면 가전리 307,충청남도 천안시 병천면 충절로 1600,041)560-1758
충청지방우정청,동천안우체국,천안단국대학교우편취급국,충청남도 천안시 동남구 안서동 산 29-2,충청남도 천안시 동남구 단대로 119,041)550-1123
충청지방우정청,동천안우체국,천안상명대학교우편취급국,충청남도 천안시 동남구 안서동 300 상명대학교천안캠퍼스,충청남도 천안시 동남구 상명대길 31 상명대학교천안캠퍼스,041)623-0197
충청지방우정청,동천안우체국,천안원성동우편취급국,충청남도 천안시 동남구 원성동 564-9,충청남도 천안시 동남구 고재10길 3 (원성동),041-629-6452
충청지방우정청,동천안우체국,천안대흥동우편취급국,충청남도 천안시 동남구 대흥동 19 (천안대흥동우편취급국),"충청남도 천안시 동남구 대흥로 258 (대흥동, 천안대흥동우편취급국)",041-555-6120
충청지방우정청,공주우체국,공주우체국,충청남도 공주시 반죽동 152-2,충청남도 공주시 우체국길 15,041)851-2500
충청지방우정청,공주우체국,공주신관동우체국,충청남도 공주시 신관동 643-6,충청남도 공주시 관골1길 34-17,041)856-6001
충청지방우정청,공주우체국,이인우체국,충청남도 공주시 이인면 이인리 181-7,충청남도 공주시 이인면 검바위로 230,041)857-4001
충청지방우정청,공주우체국,유구우체국,충청남도 공주시 유구읍 석남리 200,충청남도 공주시 유구읍 중앙1길 109,041)841-1101
충청지방우정청,공주우체국,공주계룡우체국,충청남도 공주시 계룡면 월암리 384,충청남도 공주시 계룡면 영규대사로 497-1,041)857-9001
충청지방우정청,공주우체국,공주정안우체국,충청남도 공주시 정안면 광정리 284-2,충청남도 공주시 정안면 광정장터길 7,041)858-6001
충청지방우정청,공주우체국,사곡우체국,충청남도 공주시 사곡면 호계리 340-2,충청남도 공주시 사곡면 산넘어길 6-1,041)841-7001
충청지방우정청,공주우체국,탄천우체국,충청남도 공주시 탄천면 삼각리 485-4,충청남도 공주시 탄천면 통산로 173,041)853-5001
충청지방우정청,공주우체국,반포우체국,충청남도 공주시 반포면 공암리 346-9,충청남도 공주시 반포면 반포초교길 27-1,041)857-7001
충청지방우정청,공주우체국,의당우체국,충청남도 공주시 의당면 청룡리 824,충청남도 공주시 의당면 의당로 316,041)852-0001
충청지방우정청,공주우체국,신풍우체국,충청남도 공주시 신풍면 산정리 72-9,충청남도 공주시 신풍면 신풍길 82,041)841-1005
충청지방우정청,공주우체국,우성우체국,충청남도 공주시 우성면 동대리 414-2,충청남도 공주시 우성면 동대리길 63-1,041)853-6001
충청지방우정청,공주우체국,마곡사우편취급국,충청남도 공주시 사곡면 운암리 728-3,충청남도 공주시 사곡면 마곡상가길 10-3,041)841-8001
충청지방우정청,공주우체국,공주교육대학교우편취급국,충청남도 공주시 봉황동 376-1 공주교육대학교,충청남도 공주시 웅진로 27 공주교육대학교,041)850-1790
충청지방우정청,공주우체국,공주대학교우편취급국,충청남도 공주시 신관동 182번지 공주대학교,충청남도 공주시 공주대학로56 공주대학교 입학취업관 105호,041-850-8776
충청지방우정청,아산우체국,아산우체국,충청남도 아산시 온천동 1585,충청남도 아산시 시민로 455,041)538-2005
충청지방우정청,아산우체국,영인우체국,충청남도 아산시 영인면 아산리 218-1,충청남도 아산시 영인면 영인로 80,041)542-5001
충청지방우정청,아산우체국,도고우체국,충청남도 아산시 도고면 신언리 145-5,충청남도 아산시 도고면 아산만로 199-2,041)542-0101
충청지방우정청,아산우체국,둔포우체국,충청남도 아산시 둔포면 둔포리 413-18,충청남도 아산시 둔포면 둔포면로 16 ,041)531-2001
충청지방우정청,아산우체국,아산권곡동우체국,충청남도 아산시 모종동 561-32,충청남도 아산시 삼동로 52 ,041)546-2021
충청지방우정청,아산우체국,아산용화동우체국,충청남도 아산시 용화동 678,충청남도 아산시 시민로 282 ,041)532-2255
충청지방우정청,아산우체국,아산온천동우체국,충청남도 아산시 온천동 92-14,충청남도 아산시 온궁로 17,041)546-2001
충청지방우정청,아산우체국,아산장재우체국,충청남도 아산시 배방읍 장재리 1349,충청남도 아산시 배방읍 공원로 51,041)548-5980
충청지방우정청,아산우체국,아산신창우체국,충청남도 아산시 신창면 오목리 300-11,충청남도 아산시 신창면 서부북로 623,041)542-0402
충청지방우정청,아산우체국,송악우체국,충청남도 아산시 송악면 역촌리 9-1,충청남도 아산시 송악면 송악로 807,041)543-3901
충청지방우정청,아산우체국,아산배방우체국,충청남도 아산시 배방읍 공수리 65-10,충청남도 아산시 배방읍 모산로 171 ,041)548-0502
충청지방우정청,아산우체국,음봉우체국,충청남도 아산시 음봉면 삼거리 205-15,충청남도 아산시 음봉면 음봉면로 25,041)543-2801
충청지방우정청,아산우체국,인주우체국,"충청남도 아산시 인주면 밀두리 151-2, 152-2, 153-2, 154-4",충청남도 아산시 인주면 현대로 1291,041)533-1501
충청지방우정청,아산우체국,선장우체국,충청남도 아산시 선장면 군덕리 377-14,충청남도 아산시 선장면 선장로110번길 15,041)542-0202
충청지방우정청,아산우체국,탕정우체국,충청남도 아산시 탕정면 용두리 618-1,충청남도 아산시 탕정면 탕정로21번길 23,041)543-9702
충청지방우정청,아산우체국,염치우체국,충청남도 아산시 염치읍 염성리 265,충청남도 아산시 염치읍 염성길 109-7 ,041)543-9602
